filename	acq_time
eeg/sub-20_task-rest_acq-ec_eeg.vhdr	1901-02-01T14:49:01.000000Z
eeg/sub-20_task-rest_acq-eo_eeg.vhdr	1901-02-01T14:49:01.000000Z
